playerID,awardID,yearID,lgID
cochrmi01,Most Valuable Player,1928,AL
cochrmi01,Most Valuable Player,1934,AL
cochrmi01,TSN All-Star,1925,ML
cochrmi01,TSN All-Star,1928,ML
cochrmi01,TSN All-Star,1929,ML
cochrmi01,TSN All-Star,1930,ML
cochrmi01,TSN All-Star,1931,ML
cochrmi01,TSN All-Star,1934,ML
cochrmi01,TSN All-Star,1935,ML
coghlch01,Rookie of the Month,2009,NL
coghlch01,Rookie of the Year,2009,NL
colabch01,Player of the Week,2014,AL
colavro01,TSN All-Star,1961,AL
colboji01,Player of the Week,1977,AL
coleal01,Player of the Week,1990,AL
colege01,All-MLB Team - First Team,2019,ML
colege01,All-MLB Team - First Team,2021,ML
colege01,All-MLB Team - First Team,2023,ML
colege01,All-MLB Team - Second Team,2020,ML
colege01,Cy Young Award,2023,AL
colege01,MLB Players Choice Outstanding Pitcher,2023,AL
colege01,Pitcher of the Month,2015,NL
colege01,Pitcher of the Month,2019,AL
colege01,Pitcher of the Month,2019,AL
colege01,Pitcher of the Month,2019,AL
colege01,Pitcher of the Month,2021,AL
colege01,Pitcher of the Month,2023,AL
colege01,Player of the Week,2019,AL
colege01,Player of the Week,2023,AL
colege01,Rookie of the Month,2013,NL
colege01,TSN All-Star,2019,AL
colege01,TSN All-Star,2021,AL
colege01,TSN All-Star,2023,AL
colege01,TSN Pitcher of the Year,2019,AL
colege01,TSN Pitcher of the Year,2021,AL
colege01,TSN Pitcher of the Year,2023,AL
coleki01,Baseball Magazine All-Star,1910,NL
colemje01,Babe Ruth Award,1950,AL
colemvi01,Player of the Week,1986,NL
colemvi01,Rookie of the Year,1985,NL
colemvi01,TSN Rookie Player of the Year,1985,NL
collida02,Player of the Week,1979,NL
collida02,Player of the Week,1980,NL
collida02,Player of the Week,1981,NL
collied01,Baseball Magazine All-Star,1909,AL
collied01,Baseball Magazine All-Star,1909,ML
collied01,Baseball Magazine All-Star,1911,AL
collied01,Baseball Magazine All-Star,1911,ML
collied01,Baseball Magazine All-Star,1912,AL
collied01,Baseball Magazine All-Star,1913,AL
collied01,Baseball Magazine All-Star,1913,ML
collied01,Baseball Magazine All-Star,1914,AL
collied01,Baseball Magazine All-Star,1914,ML
collied01,Baseball Magazine All-Star,1915,AL
collied01,Baseball Magazine All-Star,1915,ML
collied01,Baseball Magazine All-Star,1916,AL
collied01,Baseball Magazine All-Star,1916,ML
collied01,Baseball Magazine All-Star,1917,AL
collied01,Baseball Magazine All-Star,1917,ML
collied01,Baseball Magazine All-Star,1918,AL
collied01,Baseball Magazine All-Star,1918,ML
collied01,Baseball Magazine All-Star,1919,AL
collied01,Baseball Magazine All-Star,1919,ML
collied01,Baseball Magazine All-Star,1920,AL
collied01,Baseball Magazine All-Star,1920,ML
collied01,Baseball Magazine All-Star,1921,AL
collied01,Baseball Magazine All-Star,1922,AL
collied01,Baseball Magazine All-Star,1923,AL
collied01,Baseball Magazine All-Star,1923,ML
collied01,Baseball Magazine All-Star,1924,AL
collied01,Baseball Magazine All-Star,1925,AL
collied01,Baseball Magazine All-Star,1926,AL
collied01,Most Valuable Player,1914,AL
colliis01,Player of the Week,2025,NL
colomal01,Reliever of the Month,2017,AL
colonba01,Cy Young Award,2005,AL
colonba01,MLB Players Choice Outstanding Pitcher,2005,AL
colonba01,Pitcher of the Month,1998,AL
colonba01,Pitcher of the Month,2002,AL
colonba01,Pitcher of the Month,2005,AL
colonba01,Pitcher of the Month,2013,AL
colonba01,Player of the Week,1998,AL
colonba01,Player of the Week,2000,AL
colonba01,Player of the Week,2003,AL
colonba01,Player of the Week,2015,NL
colonba01,Player of the Week,2016,NL
colonba01,TSN Pitcher of the Year,2005,AL
combsea01,Baseball Magazine All-Star,1929,AL
conceda01,All-Star Game MVP,1982,ML
conceda01,Gold Glove,1974,NL
conceda01,Gold Glove,1975,NL
conceda01,Gold Glove,1976,NL
conceda01,Gold Glove,1977,NL
conceda01,Gold Glove,1979,NL
conceda01,Player of the Month,1981,NL
conceda01,Player of the Week,1977,NL
conceda01,Player of the Week,1979,NL
conceda01,Silver Slugger,1981,NL
conceda01,Silver Slugger,1982,NL
conceda01,TSN All-Star,1974,NL
conceda01,TSN All-Star,1976,NL
conceda01,TSN All-Star,1981,NL
coneda01,Cy Young Award,1994,AL
coneda01,Hutch Award,1998,ML
coneda01,Pitcher of the Month,1988,NL
coneda01,Pitcher of the Month,1994,AL
coneda01,Pitcher of the Month,1998,AL
coneda01,Player of the Week,1991,NL
coneda01,Player of the Week,1992,NL
coneda01,Player of the Week,1994,AL
coneda01,Player of the Week,1998,AL
coneda01,Player of the Week,1999,AL
coneda01,TSN All-Star,1994,AL
confomi01,All-MLB Team - Second Team,2020,ML
conigto01,Hutch Award,1970,ML
conigto01,TSN Comeback Player of the Year,1969,AL
coninje01,All-Star Game MVP,1995,ML
coninje01,Player of the Month,1995,NL
coninje01,Player of the Week,2002,AL
contrjo01,Pitcher of the Month,2005,AL
contrjo01,Pitcher of the Month,2006,AL
contrjo01,Player of the Week,2009,AL
contrwi01,Player of the Week,2017,NL
contrwi02,All-MLB Team - First Team,2024,ML
contrwi02,Player of the Week,2025,NL
contrwi02,Silver Slugger,2023,NL
contrwi02,Silver Slugger,2024,NL
contrwi02,TSN All-Star,2023,NL
contrwi02,TSN All-Star,2024,NL
coombja01,Baseball Magazine All-Star,1910,AL
coombja01,Baseball Magazine All-Star,1910,ML
coombja01,Baseball Magazine All-Star,1911,AL
coopece01,Gold Glove,1979,AL
coopece01,Gold Glove,1980,AL
coopece01,Player of the Month,1979,AL
coopece01,Player of the Month,1980,AL
coopece01,Player of the Month,1981,AL
coopece01,Player of the Month,1983,AL
coopece01,Player of the Week,1977,AL
coopece01,Player of the Week,1980,AL
coopece01,Player of the Week,1982,AL
coopece01,Player of the Week,1983,AL
coopece01,Player of the Week,1983,AL
coopece01,Roberto Clemente Award,1983,ML
coopece01,Silver Slugger,1980,AL
coopece01,Silver Slugger,1981,AL
coopece01,Silver Slugger,1982,AL
coopece01,TSN All-Star,1979,AL
coopece01,TSN All-Star,1980,AL
coopece01,TSN All-Star,1981,AL
coopece01,TSN All-Star,1982,AL
coopemo01,Baseball Magazine All-Star,1942,ML
coopemo01,Baseball Magazine All-Star,1942,NL
coopemo01,Baseball Magazine All-Star,1943,ML
coopemo01,Baseball Magazine All-Star,1943,NL
coopemo01,Baseball Magazine All-Star,1944,ML
coopemo01,Baseball Magazine All-Star,1944,NL
coopemo01,Most Valuable Player,1942,NL
coopemo01,TSN All-Star,1942,ML
coopemo01,TSN All-Star,1943,ML
coopemo01,TSN All-Star,1944,ML
coopemo01,TSN Guide MVP,1942,NL
coopewa01,Baseball Magazine All-Star,1943,NL
coopewa01,Baseball Magazine All-Star,1944,ML
coopewa01,Baseball Magazine All-Star,1944,NL
coopewa01,TSN All-Star,1943,ML
coopewa01,TSN All-Star,1944,ML
coopewa01,TSN All-Star,1947,ML
coopewi01,Baseball Magazine All-Star,1917,NL
coopewi01,Baseball Magazine All-Star,1920,NL
coopewi01,Baseball Magazine All-Star,1921,NL
coopewi01,Baseball Magazine All-Star,1922,NL
coopewi01,Baseball Magazine All-Star,1924,NL
corajo01,Player of the Week,1997,AL
corbipa01,Pitcher of the Month,2013,NL
corbipa01,Player of the Week,2018,NL
cordech01,Pitcher of the Month,2005,NL
cordech01,Reliever of the Month,2005,ML
cordech01,Reliever of the Year Award,2005,NL
cordech01,TSN All-Star,2005,NL
cordech01,TSN Reliever of the Year,2005,NL
cordefr01,Reliever of the Month,2007,ML
cordewi01,Silver Slugger,1994,NL
cordofr01,Player of the Week,1997,NL
cordoma01,MLB Players Choice Outstanding Rookie,1995,AL
cordoma01,Player of the Week,1995,AL
cordoma01,Rookie of the Year,1995,AL
corpama01,Reliever of the Month,2007,ML
correca01,Gold Glove,2021,AL
correca01,MLB Players Choice Outstanding Rookie,2015,AL
correca01,Platinum Glove,2021,AL
correca01,Player of the Month,2017,AL
correca01,Player of the Week,2016,AL
correca01,Player of the Week,2016,AL
correca01,Player of the Week,2017,AL
correca01,Player of the Week,2024,AL
correca01,Rookie of the Month,2015,AL
correca01,Rookie of the Year,2015,AL
correca01,TSN All-Star,2021,AL
correca01,TSN Rookie of the Year,2015,AL
cottsne01,This Year in Baseball Setup Man of the Year,2005,ML
counscr01,NLCS MVP,2001,NL
courtcl01,TSN Rookie of the Year,1952,AL
covelst01,Baseball Magazine All-Star,1920,AL
covelst01,Baseball Magazine All-Star,1925,AL
covelst01,Baseball Magazine All-Star,1925,ML
cowenal01,Gold Glove,1977,AL
cowenal01,Player of the Week,1977,AL
cowlejo01,Player of the Week,1986,AL
cowseco01,MLB Players Choice Outstanding Rookie,2024,AL
cowseco01,Player of the Week,2024,AL
cowseco01,Rookie of the Month,2024,AL
craigal01,This Year in Baseball Postseason Moment of the Year,2013,ML
cramedo01,Baseball Magazine All-Star,1935,AL
cramedo01,TSN All-Star,1935,ML
crandde01,Gold Glove,1958,NL
crandde01,Gold Glove,1959,NL
crandde01,Gold Glove,1960,NL
crandde01,Gold Glove,1962,NL
crandde01,TSN All-Star,1958,ML
crandde01,TSN All-Star,1960,ML
crandde01,TSN All-Star,1962,NL
cravaga01,Baseball Magazine All-Star,1913,NL
cravaga01,Baseball Magazine All-Star,1915,NL
crawfbr01,Gold Glove,2015,NL
crawfbr01,Gold Glove,2016,NL
crawfbr01,Gold Glove,2017,NL
crawfbr01,Gold Glove,2021,NL
crawfbr01,Lou Gehrig Memorial Award,2022,ML
crawfbr01,Silver Slugger,2015,NL
crawfca02,All-Star Game MVP,2009,ML
crawfca02,Gold Glove,2010,AL
crawfca02,Player of the Week,2006,AL
crawfca02,Player of the Week,2007,AL
crawfca02,Player of the Week,2010,AL
crawfca02,Player of the Week,2011,AL
crawfca02,Silver Slugger,2010,AL
crawfjp01,Gold Glove,2020,AL
crawfsa01,Baseball Magazine All-Star,1908,AL
crawfsa01,Baseball Magazine All-Star,1909,AL
crawfsa01,Baseball Magazine All-Star,1911,AL
crawfsa01,Baseball Magazine All-Star,1915,AL
crawfsa01,Baseball Magazine All-Star,1915,ML
crawfwi01,Player of the Month,1973,NL
crawfwi01,Player of the Week,1973,NL
credejo01,Player of the Week,2002,AL
credejo01,Player of the Week,2006,AL
credejo01,Player of the Week,2008,AL
credejo01,Silver Slugger,2006,AL
credejo01,TSN All-Star,2006,AL
crespcr01,Baseball Magazine All-Star,1941,NL
crigelo01,Baseball Magazine All-Star,1908,AL
crispco01,Player of the Week,2005,AL
crochga01,All-MLB Team - First Team,2025,ML
crochga01,Comeback Player of the Year,2024,AL
crochga01,Pitcher of the Month,2024,AL
cromawa01,Player of the Week,1977,NL
cromawa01,Player of the Week,1978,NL
cromawa01,Player of the Week,1979,NL
croncj01,Player of the Month,2021,NL
croncj01,Player of the Week,2021,NL
croncj01,Player of the Week,2023,NL
croneja01,MLB Players Choice Outstanding Rookie,2020,NL
croneja01,Player of the Week,2021,NL
croneja01,Rookie of the Month,2020,NL
croneja01,TSN Rookie of the Year,2020,NL
cronijo01,Baseball Magazine All-Star,1930,AL
cronijo01,Baseball Magazine All-Star,1930,ML
cronijo01,Baseball Magazine All-Star,1931,AL
cronijo01,Baseball Magazine All-Star,1931,ML
cronijo01,Baseball Magazine All-Star,1932,AL
cronijo01,Baseball Magazine All-Star,1932,ML
cronijo01,Baseball Magazine All-Star,1933,AL
cronijo01,Baseball Magazine All-Star,1933,ML
cronijo01,Baseball Magazine All-Star,1935,AL
cronijo01,Baseball Magazine All-Star,1938,AL
cronijo01,Baseball Magazine All-Star,1939,AL
cronijo01,Baseball Magazine All-Star,1939,ML
cronijo01,TSN All-Star,1930,ML
cronijo01,TSN All-Star,1931,ML
cronijo01,TSN All-Star,1932,ML
cronijo01,TSN All-Star,1933,ML
cronijo01,TSN All-Star,1934,ML
cronijo01,TSN All-Star,1938,ML
cronijo01,TSN All-Star,1939,ML
cronijo01,TSN Guide MVP,1930,AL
crosbbo01,MLB Players Choice Outstanding Rookie,2004,AL
crosbbo01,Rookie of the Month,2004,AL
crosbbo01,Rookie of the Year,2004,AL
crosbbo01,TSN Rookie of the Year,2004,AL
crowape01,All-MLB Team - Second Team,2025,ML
crowape01,Gold Glove,2025,NL
crowdal01,Baseball Magazine All-Star,1928,AL
crowdal01,Baseball Magazine All-Star,1932,AL
crowdal01,Baseball Magazine All-Star,1932,ML
crowdal01,Baseball Magazine All-Star,1933,AL
crowdal01,TSN All-Star,1933,ML
cruzjo01,Player of the Month,1984,NL
cruzjo01,Player of the Week,1978,NL
cruzjo01,Player of the Week,1984,NL
cruzjo01,Player of the Week,1987,NL
cruzjo01,Silver Slugger,1983,NL
cruzjo01,Silver Slugger,1984,NL
cruzjo01,TSN All-Star,1984,NL
cruzjo02,Gold Glove,2003,NL
cruzjo02,Player of the Week,2000,AL
cruzjo02,Player of the Week,2001,AL
cruzjo02,Player of the Week,2004,AL
cruzne02,ALCS MVP,2011,AL
cruzne02,All-MLB Team - First Team,2019,ML
cruzne02,All-MLB Team - Second Team,2020,ML
cruzne02,MLB Players Choice Man of the Year,2020,ML
cruzne02,Outstanding DH Award,2017,AL
cruzne02,Outstanding DH Award,2019,ML
cruzne02,Player of the Month,2015,AL
cruzne02,Player of the Week,2010,AL
cruzne02,Player of the Week,2014,AL
cruzne02,Player of the Week,2014,AL
cruzne02,Player of the Week,2015,AL
cruzne02,Player of the Week,2018,AL
cruzne02,Player of the Week,2019,AL
cruzne02,Player of the Week,2020,AL
cruzne02,Roberto Clemente Award,2021,ML
cruzne02,Silver Slugger,2015,AL
cruzne02,Silver Slugger,2017,AL
cruzne02,Silver Slugger,2019,AL
cruzne02,Silver Slugger,2020,AL
cruzne02,TSN All-Star,2017,AL
cruzne02,TSN All-Star,2019,AL
cruzne02,TSN All-Star,2020,AL
cruzto02,Player of the Week,1982,AL
cuccito01,Baseball Magazine All-Star,1945,AL
cuddymi01,Player of the Week,2009,AL
cuddymi01,Silver Slugger,2013,NL
cuellmi01,Cy Young Award,1969,AL
cuellmi01,Player of the Week,1974,AL
cuellmi01,TSN All-Star,1969,AL
cuellmi01,TSN All-Star,1974,AL
cuetojo01,Player of the Week,2014,NL
cuetojo01,Player of the Week,2016,NL
cuetojo01,Player of the Week,2022,AL
cullero01,Baseball Magazine All-Star,1945,AL
cullero01,Baseball Magazine All-Star,1946,AL
culpra01,TSN Rookie Pitcher of the Year,1963,NL
custja01,Player of the Week,2007,AL
custja01,Player of the Week,2008,AL
cutshge01,Baseball Magazine All-Star,1918,NL
cuyleki01,Baseball Magazine All-Star,1925,ML
cuyleki01,Baseball Magazine All-Star,1925,NL
cuyleki01,Baseball Magazine All-Star,1926,ML
cuyleki01,Baseball Magazine All-Star,1926,NL
cuyleki01,Baseball Magazine All-Star,1930,NL
cuyleki01,Baseball Magazine All-Star,1931,NL
cuyleki01,Baseball Magazine All-Star,1931,ML
cuyleki01,Baseball Magazine All-Star,1936,NL
cuyleki01,TSN All-Star,1925,ML
dacqujo01,TSN Rookie Pitcher of the Year,1974,NL
dahlda01,Player of the Week,2018,NL
dalbebo01,Rookie of the Month,2021,AL
damicje02,Pitcher of the Month,2000,NL
damonjo01,Player of the Month,2000,AL
damonjo01,Player of the Week,2006,AL
damonjo01,Player of the Week,2009,AL
damonjo01,Player of the Week,2011,AL
damonjo01,This Year in Baseball Oddity of the Year,2008,ML
damonjo01,This Year in Baseball Postseason Moment of the Year,2009,ML
damonjo01,TSN All-Star,2005,AL
danieka01,Player of the Month,1990,NL
danieka01,Player of the Week,1988,NL
danniha01,Baseball Magazine All-Star,1938,NL
danniha01,Baseball Magazine All-Star,1939,NL
danniha01,Baseball Magazine All-Star,1940,ML
danniha01,Baseball Magazine All-Star,1940,NL
danniha01,TSN All-Star,1940,ML
darkal01,Baseball Magazine All-Star,1948,NL
darkal01,Lou Gehrig Memorial Award,1955,ML
darkal01,Rookie of the Year,1948,ML
darkal01,TSN All-Star,1954,ML
darliro01,Gold Glove,1989,NL
darliro01,Pitcher of the Month,1984,NL
darnatr01,Silver Slugger,2020,NL
darviyu01,All-MLB Team - First Team,2020,ML
darviyu01,Pitcher of the Month,2020,NL
darviyu01,Pitcher of the Month,2022,NL
darviyu01,Player of the Week,2022,NL
darviyu01,Rookie of the Month,2012,AL
darwida01,Pitcher of the Month,1990,NL
darwida01,Pitcher of the Month,1993,AL
darwida01,Player of the Week,1981,AL
darwida01,Player of the Week,1996,NL
daubabr01,Player of the Week,1999,AL
daubeja01,Baseball Magazine All-Star,1911,NL
daubeja01,Baseball Magazine All-Star,1912,ML
daubeja01,Baseball Magazine All-Star,1912,NL
daubeja01,Baseball Magazine All-Star,1913,ML
daubeja01,Baseball Magazine All-Star,1913,NL
daubeja01,Baseball Magazine All-Star,1914,ML
daubeja01,Baseball Magazine All-Star,1914,NL
daubeja01,Baseball Magazine All-Star,1916,ML
daubeja01,Baseball Magazine All-Star,1916,NL
daubeja01,Baseball Magazine All-Star,1918,NL
daubeja01,Baseball Magazine All-Star,1919,NL
daubeja01,Baseball Magazine All-Star,1920,NL
daubeja01,Most Valuable Player,1913,NL
daultda01,MLB Players Choice Comeback Player,1997,NL
daultda01,Silver Slugger,1992,NL
daultda01,TSN All-Star,1992,NL
daultda01,TSN Comeback Player of the Year,1997,NL
davalvi01,Gold Glove,1964,AL
davenji01,Gold Glove,1962,NL
davisal01,Player of the Week,1988,AL
davisal01,Rookie of the Year,1984,AL
davisal01,TSN Rookie Player of the Year,1984,AL
davisch01,Outstanding DH Award,1991,AL
davisch01,Player of the Month,1988,AL
davisch01,Player of the Week,1984,NL
davisch01,Player of the Week,1986,NL
davisch01,Player of the Week,1988,AL
davisch01,Player of the Week,1989,AL
davisch01,Player of the Week,1999,AL
davisch02,Player of the Month,2013,AL
davisch02,Player of the Week,2012,AL
davisch02,Player of the Week,2013,AL
davisch02,Player of the Week,2013,AL
davisch02,Player of the Week,2016,AL
davisch02,Rookie of the Month,2008,AL
davisch02,Silver Slugger,2013,AL
davisch02,This Year in Baseball Breakout Hitter of the Year,2013,ML
daviscu01,Baseball Magazine All-Star,1939,ML
daviscu01,Baseball Magazine All-Star,1939,NL
daviser01,Gold Glove,1987,NL
daviser01,Gold Glove,1988,NL
daviser01,Gold Glove,1989,NL
daviser01,Hutch Award,1997,ML
daviser01,MLB Players Choice Comeback Player,1998,AL
daviser01,MLB Players Choice Man of the Year,2000,ML
daviser01,Player of the Month,1986,NL
daviser01,Player of the Month,1987,NL
daviser01,Player of the Month,1987,NL
daviser01,Player of the Month,1988,NL
daviser01,Player of the Week,1987,NL
daviser01,Player of the Week,1987,NL
daviser01,Player of the Week,1988,NL
daviser01,Player of the Week,1989,NL
daviser01,Player of the Week,1990,NL
daviser01,Player of the Week,1997,AL
daviser01,Roberto Clemente Award,1997,ML
daviser01,Silver Slugger,1987,NL
daviser01,Silver Slugger,1989,NL
daviser01,TSN All-Star,1987,NL
daviser01,TSN All-Star,1989,NL
daviser01,TSN Comeback Player of the Year,1996,NL
davisgl01,Lou Gehrig Memorial Award,1990,ML
davisgl01,Player of the Week,1989,NL
davisgl01,Silver Slugger,1986,NL
davisjo02,Gold Glove,1986,NL
davisjo02,Player of the Week,1983,NL
daviskh01,Outstanding DH Award,2018,ML
daviskh01,Player of the Week,2016,AL
davisma01,Cy Young Award,1989,NL
davisma01,Pitcher of the Month,1989,NL
davisma01,Player of the Week,1989,NL
davisma01,Reliever of the Year Award,1989,NL
davisma01,TSN All-Star,1989,NL
davisma01,TSN Fireman of the Year,1989,NL
davisma01,TSN Pitcher of the Year,1989,NL
davismi02,Player of the Month,1985,AL
davisro02,Player of the Week,1980,AL
davisst02,TSN Comeback Player of the Year,1988,AL
davisto02,Outstanding DH Award,1974,AL
davisto02,TSN All-Star,1962,NL
davisto02,TSN All-Star,1963,NL
davisto02,TSN All-Star,1974,AL
daviswa01,Babe Ruth Award,2015,AL
daviswa01,Rookie of the Month,2010,AL
daviswa01,This Year in Baseball Best Major Leaguer - Postseason,2015,ML
daviswa01,This Year in Baseball Setup Man of the Year,2014,ML
daviswi02,Gold Glove,1971,NL
daviswi02,Gold Glove,1972,NL
daviswi02,Gold Glove,1973,NL
daviswi02,Player of the Week,1973,NL
daviswi02,TSN All-Star,1971,NL
dawsoan01,Gold Glove,1980,NL
dawsoan01,Gold Glove,1981,NL
dawsoan01,Gold Glove,1982,NL
dawsoan01,Gold Glove,1983,NL
dawsoan01,Gold Glove,1984,NL
dawsoan01,Gold Glove,1985,NL
dawsoan01,Gold Glove,1987,NL
dawsoan01,Gold Glove,1988,NL
dawsoan01,Hutch Award,1994,ML
dawsoan01,MLB Players Curt Flood Award,2020,ML
dawsoan01,Most Valuable Player,1987,NL
dawsoan01,Player of the Month,1983,NL
dawsoan01,Player of the Month,1987,NL
dawsoan01,Player of the Month,1990,NL
dawsoan01,Player of the Week,1983,NL
dawsoan01,Player of the Week,1985,NL
dawsoan01,Player of the Week,1987,NL
dawsoan01,Player of the Week,1988,NL
dawsoan01,Player of the Week,1989,NL
dawsoan01,Player of the Week,1990,NL
dawsoan01,Player of the Week,1991,NL
dawsoan01,Player of the Week,1994,AL
dawsoan01,Rookie of the Year,1977,NL
dawsoan01,Silver Slugger,1980,NL
dawsoan01,Silver Slugger,1981,NL
dawsoan01,Silver Slugger,1983,NL
dawsoan01,Silver Slugger,1987,NL
